Amt of Given Credit_scaled,Sex_scaled,Education_scaled,Marriage_scaled,Age_scaled,Payment Status (Apr)_scaled,Payment Status (May)_scaled,Payment Status (Jun)_scaled,Payment Status (Jul)_scaled,Payment Status (Aug)_scaled,Payment Status (Sep)_scaled,Amt of Bill (Sep)_scaled,Amt of Bill (Aug)_scaled,Amt of Bill (Jul)_scaled,Amt of Bill (Jun)_scaled,Amt of Bill (May)_scaled,Amt of Bill (Apr)_scaled,Amt Paid (Sep)_scaled,Amt Paid (Aug)_scaled,Amt Paid (Jul)_scaled,Amt Paid (Jun)_scaled,Amt Paid (May)_scaled,Amt Paid (Apr)_scaled,Default Payment Next Month
0.6712328767123288,1.0,0.3333333333333333,0.3333333333333333,0.3921568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.04905210965532656,0.35473173736694,0.13591624255417406,0.06738417580536359,0.06324267906024143,0.4299192679929068,1.0,0.036007935014737875,0.06983198750921961,0.14577310646733296,0.10962334273438942,0.5078498550506382,0
0.3835616438356165,1.0,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.06091545510850704,0.09390656883965175,0.11803499655516153,0.038544547453630576,0.014092439788101381,0.3915571523116195,0.16773500849331752,0.004518733434336433,0.03594451947852907,0.016932353184108368,0.0,0.009722177976385273,0
0.4383561643835617,0.0,0.3333333333333333,0.3333333333333333,0.5686274509803921,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.00734186329426659,0.04595727015087524,0.11541429110480757,0.018845314350114842,0.040256799070481894,0.3927043723495758,0.014759142335181564,0.0,0.012861959634855407,0.08594201701495004,0.0032947626452990326,0.0028874028723431984,1
0.054794520547945216,0.0,0.6666666666666667,0.6666666666666666,0.3921568627450981,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.05747230378900205,0.08924957439222206,0.17483071481806184,0.07600895901393782,0.07180724315169656,0.428353514413465,0.0,0.01155264208924581,0.006199890801459811,0.0,0.0,0.003857593406179679,0
0.28767123287671237,1.0,0.3333333333333333,0.3333333333333333,0.2549019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.09534526208387435,0.06760677021867117,0.11805752410917603,0.014679658187939568,0.012461844463262373,0.3947024952900564,0.0837740243368268,0.004558342492928133,0.007902525934653295,0.012657966465681013,0.008988112496375761,0.0,1
0.013698630136986302,0.0,0.6666666666666667,0.6666666666666666,0.4509803921568628,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.008694895502575538,0.04200669254629793,0.11619712360681157,0.008749100735919002,0.008401110695366195,0.3915571523116195,0.0,0.0012872944042302476,0.0009339348831862984,0.0020132980920128853,0.0,0.0022589510937088214,0
0.34246575342465757,1.0,0.6666666666666667,0.6666666666666666,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0.0,0.009520705828958302,0.0528942165887432,0.12094105102303254,0.00781162430020441,0.012162508123436853,0.39476706244797155,0.03682574276465498,0.009628301992665723,0.0,0.014371850995291981,0.018345238409025015,0.0049639002238678455,0
0.027397260273972608,1.0,0.3333333333333333,0.6666666666666666,0.05882352941176472,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.009155574816879973,0.043111515096730564,0.11743613907760929,0.010094175621944285,0.009700860591976999,0.39276778652252814,0.0,0.0,0.0,0.0,0.0,0.0,1
0.13698630136986303,1.0,0.6666666666666667,0.6666666666666666,0.1568627450980392,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.018398166837573005,0.052937739901336,0.12718306078121802,0.021633287750239972,0.009348352665471947,0.4104557288363845,0.005950663974445263,0.0,0.0023947048286828165,0.0,0.05400445451909645,0.0024095478332894094,0
0.3972602739726028,1.0,0.6666666666666667,0.3333333333333333,0.3137254901960784,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.01755870675372937,0.05024599041482739,0.11902433163563182,0.01105814595692907,0.012672561491955336,0.3948789019893602,0.010175955898849396,1.65037744132083e-05,0.0036567142733986606,0.013261955893284877,0.009518569282268905,0.0060064930363488405,0
0.34246575342465757,1.0,0.0,0.6666666666666666,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.02057018449353428,0.04377273465342889,0.11693302370461871,0.009564297636540386,0.009305027668918255,0.40576077406798455,0.0077187696975524285,0.0025811903182257783,0.001891816814659425,0.0043827950772280504,0.04058818102743879,0.02193789042928759,0
0.4794520547945206,0.0,0.6666666666666667,0.3333333333333333,0.3137254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.008029469826358023,0.04200669254629793,0.11619712360681157,0.008749100735919002,0.008401110695366195,0.3920068164470999,0.0020832665619691677,0.0012872944042302476,0.0009339348831862984,0.0020132980920128853,0.0012849574316666228,0.0022589510937088214,0
0.26027397260273977,0.0,0.0,0.6666666666666666,0.21568627450980393,0.0,0.0,0.0,0.0,0.0,0.0,0.026975333182048523,0.05656189266146731,0.12570562869710014,0.06292912474346772,0.024833100297367024,0.4039586585711749,0.04881787976881083,0.01809143751175894,0.06492044790559115,0.1542960683901875,0.035613089433037246,0.0076688493540268705,0
0.23287671232876714,0.0,0.0,0.6666666666666666,0.1568627450980392,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.007364044150140507,0.20875119898356326,0.1154649781013402,0.023508240621669153,0.00763307666555072,0.3985569240205969,0.5341709133254275,0.0,0.018276387252507256,0.0,0.02000250401961043,0.0,0
0.19178082191780824,0.0,0.0,0.6666666666666666,0.23529411764705888,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.009977972703897518,0.043027816418667486,0.11814951162140191,0.009605057481571455,0.009180960633332678,0.39207253658997776,0.0,0.004720079482177574,0.0019397109112330813,0.0040575700008259686,0.0014727589024486677,0.006414841887903896,0
0.17808219178082194,1.0,0.3333333333333333,0.3333333333333333,0.4901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,0.008029469826358023,0.04200669254629793,0.11619712360681157,0.008749100735919002,0.008401110695366195,0.3920068164470999,0.0020832665619691677,0.0012872944042302476,0.0009339348831862984,0.0020132980920128853,0.0012849574316666228,0.0022589510937088214,0
0.054794520547945216,0.0,0.3333333333333333,0.6666666666666666,0.17647058823529416,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.008694895502575538,0.04265954223518994,0.11692926911228295,0.007954283757813152,0.008401110695366195,0.3930790924624761,0.004166533123938335,0.0,0.0,0.0020132980920128853,0.004349086691794723,0.0,0
0.32876712328767127,1.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.008271753021288502,0.04320525761616121,0.11691237344677208,0.009228028915034065,0.009797357175210224,0.3919330254094826,0.005907930301379229,0.00254488201451672,0.0014966905179267602,0.00567337077723631,0.0010740926223674846,0.0009441257135244561,0
0.15068493150684933,1.0,0.3333333333333333,0.6666666666666666,0.05882352941176472,0.0,0.0,0.0,0.0,0.0,0.0,0.008880873447979921,0.044269904801123576,0.11748682607414193,0.009792552768714373,0.009754032178656532,0.39302259619930036,0.00930525731012895,0.0035549130086050683,0.0021600237554719004,0.005559800115635583,0.004187643322175071,0.0046192653775199615,0
0.26027397260273977,0.0,0.0,0.3333333333333333,0.43137254901960786,0.0,0.0,0.0,0.0,0.0,0.0,0.00931595946704522,0.04550529728933461,0.12179522077941582,0.010157353381742442,0.012327930837550957,0.3991610881410884,0.013386323087935215,0.011156551503328812,0.0025982547391208556,0.012358552903279096,0.021748728221618916,0.08603707575884828,0
0.17808219178082194,1.0,0.3333333333333333,0.3333333333333333,0.3137254901960784,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.007903209569844956,0.042334791364305194,0.12643214231406788,0.027156246751949848,0.025270288898954295,0.3919214955598549,0.0031302415520870056,0.019283010024392578,0.021446976445683302,0.0,0.0010411449959144945,0.0009151648020666506,0
0.4657534246575343,1.0,0.0,0.3333333333333333,0.3921568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.10624971207542856,0.06811565818129468,0.1841402265145556,0.02465970624379686,0.03617637212233404,0.4541457880306325,0.08539790391333611,0.12083073398886326,0.019739551902832456,0.07482241678367887,0.1788528954374127,0.01940960285902118,0
0.6712328767123288,1.0,0.0,0.3333333333333333,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.013936402367550432,0.04536300953662738,0.12434458897539052,0.017386111898002564,0.017729770180586465,0.39547730118503793,0.012836127047210025,0.015612570594895053,0.011082693947144074,0.02646712645576939,0.011202192994016712,0.004981276770742529,0
0.684931506849315,0.0,0.0,0.3333333333333333,0.3921568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.012817122255758918,0.068885686019475,0.12169196949018267,0.029905498299295466,0.018566730341282815,0.3941548274327406,0.08785509011463308,0.010948603945722387,0.025793365709742614,0.028661105145783433,0.007423100239858721,0.00027802474999493186,0
0.12328767123287673,1.0,0.3333333333333333,0.3333333333333333,0.37254901960784315,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0879709806156382,0.12219672202497234,0.20785235441098893,0.10950132367596738,0.10807814253923866,0.452829079203149,0.010683418266508551,0.006271434277019154,0.003831527725892506,0.010324605600066077,0.009884287935897098,0.0,1
0.6712328767123288,1.0,0.0,0.6666666666666666,0.21568627450980393,0.0,0.0,0.0,0.0,0.0,0.0,0.18460614477956494,0.10723474633441639,0.6813590122418482,0.08528589974300918,0.21340908643336812,0.4321814244898618,0.21131801331153915,1.0,0.09133164746113394,0.5403537209878583,0.11659176572919687,0.513355324318767,0
0.09589041095890412,0.0,0.6666666666666667,0.6666666666666666,0.43137254901960786,0.8888888888888888,0.7777777777777777,0.6666666666666667,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.14568898003893593,0.17407148871490724,0.25957937302062584,0.16160463357918312,0.15480218200437187,0.4183144743426256,0.0,0.0,0.0,0.0,0.0,0.00579218229156108,1
0.32876712328767127,0.0,0.0,0.3333333333333333,0.4901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,0.009406389110223498,0.041322037359741944,0.1213240194412791,0.012788401378497958,0.008621674314184999,0.3938389095529416,0.0,0.010364370331494814,0.005716160426065883,0.0026018006112166515,0.006553282901499776,0.05546014544169734,1
0.0,0.0,0.3333333333333333,0.6666666666666666,0.05882352941176472,0.0,0.0,0.0,0.0,0.0,0.0,0.007384518786331815,0.04137393054014105,0.1154875056553547,0.007978739664831794,0.007656708481852735,0.39157098813117275,0.0,0.0,0.0,0.0,0.0,0.004034254966072293,1
0.31506849315068497,1.0,0.0,0.3333333333333333,0.2549019607843137,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.008476499383201585,0.04189955823837718,0.11607697665206755,0.00861866923181958,0.00827507434175545,0.3919330254094826,0.0,0.0010760460917411813,0.0007806737741505982,0.0016829107128107708,0.0010740926223674846,0.002059120804649964,1
0.5342465753424658,1.0,0.0,0.6666666666666666,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0.0,0.03127330056254063,0.05043012750656616,0.14539095631344087,0.019725727002785937,0.018361921266665356,0.40935347521197624,0.029165731867568347,0.052878093219919396,0.013901261530503748,0.02826360783018089,0.018562692743614752,0.017903635463215297,0
0.16438356164383564,1.0,0.3333333333333333,0.6666666666666666,0.13725490196078438,0.0,0.0,0.0,0.0,0.0,0.0,0.008029469826358023,0.053761334893476696,0.11619712360681157,0.016379343725735154,0.008696508399141378,0.3920068164470999,0.039592748095680697,0.0012872944042302476,0.009899709761774763,0.002787643512017841,0.0012849574316666228,0.007518252614446282,0
0.054794520547945216,0.0,0.6666666666666667,0.3333333333333333,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.009169224574340844,0.04424312122414339,0.11619712360681157,0.008749100735919002,0.008401110695366195,0.3920068164470999,0.00921978996399688,0.0012872944042302476,0.0009339348831862984,0.0020132980920128853,0.0012849574316666228,0.0011294755468544107,1
0.013698630136986302,1.0,0.0,0.3333333333333333,0.21568627450980393,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.026707456691878906,0.06541219087985725,0.1368868046729656,0.03170300746516562,0.023058744756690758,0.4007176178408281,0.032050254799525654,0.0,0.0017816603925400155,0.0,0.0020427528400854002,0.0,1
0.20547945205479454,0.0,0.6666666666666667,0.3333333333333333,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.014240109471054835,0.052602945189083684,0.1154649781013402,0.025244610019992703,0.011689871797396563,0.3915571523116195,0.03589628537546873,0.0,0.020316675766545014,0.010654992979268193,0.0,0.002311080734332871,0
0.10958904109589042,1.0,0.0,0.6666666666666666,0.0980392156862745,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.04799254723242636,0.06749461399006665,0.13797000456182967,0.07451103470904603,0.06845546387286083,0.42227151873485264,0.0,0.005033651196028532,0.08384101075701408,0.015486908400099118,0.0,0.00579218229156108,0
0.027397260273972608,0.0,0.6666666666666667,0.3333333333333333,0.5490196078431373,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05231098924910978,0.08676372365374861,0.16501245586007385,0.068372602047367,0.06748065145040273,0.4258642198788443,0.008012563699881414,0.0,0.008889144324070614,0.007036218716445032,0.0,0.003304439997335596,0
0.013698630136986302,0.0,0.3333333333333333,0.3333333333333333,0.0980392156862745,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.009155574816879973,0.043111515096730564,0.11743613907760929,0.010094175621944285,0.009700860591976999,0.39276778652252814,0.0,0.0,0.0,0.0,0.0,0.0,1
0.3972602739726028,0.0,0.6666666666666667,0.6666666666666666,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.03865781934887244,0.07457719612776437,0.1271905699658895,0.015845389755828148,0.03101872821441935,0.39765644276467343,0.1060542931316304,0.020725439908106984,0.009298638849775376,0.0613436441727926,0.01747871583331137,0.02895511927551384,0
0.09589041095890412,1.0,0.6666666666666667,0.6666666666666666,0.13725490196078438,0.0,0.0,0.0,0.0,0.0,0.0,0.011027297808702062,0.042378314676897996,0.11942607301555715,0.012637589951883002,0.00998838102365151,0.3920068164470999,0.0032691259895516168,0.006964592802373903,0.0055030316963131124,0.006174114148839515,0.0012849574316666228,0.0,0
0.21917808219178084,1.0,0.0,0.3333333333333333,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.009442219723558288,0.04542829450551658,0.11835038231136458,0.01234819505216241,0.011370842277319364,0.394619480372737,0.013001720030340908,0.005073260254620232,0.0051629836106401525,0.009798050714462709,0.008750889585914232,0.004709044203039158,0
0.054794520547945216,1.0,0.3333333333333333,0.6666666666666666,0.11764705882352944,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.022636416529173798,0.05618859655730597,0.1343524548463339,0.027826746202710938,0.030447625987120662,0.4045282331427833,0.0010683418266508552,0.00495113232396249,0.0,0.010324605600066077,0.0,0.004633745833248864,1
0.6027397260273972,0.0,0.3333333333333333,0.3333333333333333,0.4901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,0.007585852708879679,0.0445779159363957,0.14488408634811453,0.045763116008632934,0.05533389787116722,0.42945230908298493,0.010288131790647735,0.05172612976587746,0.044479247487954635,0.12508775914760056,0.1083482695906587,0.027058179575027586,0
0.28767123287671237,0.0,0.3333333333333333,0.6666666666666666,0.17647058823529416,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.008688070623845103,0.04395184982448387,0.11692175992761146,0.46013585256348855,0.4487327438508045,0.627869491326094,0.008290332574810636,0.0,0.5313275285688286,0.03871727100024779,1.3179050581196131e-05,0.0289609114578054,1
0.054794520547945216,1.0,0.3333333333333333,0.3333333333333333,0.21568627450980393,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.008029469826358023,0.04200669254629793,0.11619712360681157,0.008749100735919002,0.009464542428956852,0.3920068164470999,0.0020832665619691677,0.0012872944042302476,0.0009339348831862984,0.004800941604030726,0.0,0.0022589510937088214,1
0.6438356164383562,1.0,0.0,0.3333333333333333,0.5686274509803921,0.0,0.0,0.0,0.0,0.0,0.0,0.03233968786417126,0.0613410871788691,0.13858951229722855,0.02078344498134218,0.018038953110537822,0.3987287187800497,0.06386547439718812,0.04070160845785431,0.01507466689655833,0.027277607995374577,0.020493423653759984,0.026366013791186037,0
0.16438356164383564,1.0,0.0,0.3333333333333333,0.21568627450980393,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2022603998355204,0.23540420602597,0.3361317561542462,0.24062778313316852,0.247143504204494,0.5347209891688592,0.02670854566627138,0.016503774413208303,0.0,0.04904187660031387,0.015485384432905454,0.0,0
0.06849315068493152,1.0,0.0,0.6666666666666666,0.17647058823529416,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07776096203490585,0.10950967640417088,0.19647593963366441,0.09731005402717459,0.0958486776029461,0.44426009495984153,0.0021366836533017104,0.011242371130277495,0.004070998208760788,0.00929214504005947,0.005930572761538259,0.0,0
0.26027397260273977,1.0,0.0,0.3333333333333333,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.00780936748730146,0.05178102417050425,0.12638145531753525,0.009688615163885146,0.011628822938616359,0.39385966328227145,0.033273506191040886,0.019193889642561256,0.0020450779236951253,0.010474312381267037,0.006579641002662169,0.029951374629662346,0
0.16438356164383564,0.0,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.009152162377514754,0.043108167149608044,0.11743238448527354,0.010090099637441178,0.008401110695366195,0.3920068164470999,0.005598111171650481,0.00345919111700846,0.0025096506604595915,0.0020132980920128853,0.0012849574316666228,0.0011294755468544107,0
0.4246575342465754,1.0,0.3333333333333333,0.3333333333333333,0.4509803921568628,0.0,0.0,0.0,0.0,0.0,0.0,0.013323869501493796,0.06218476985374493,0.20212660109896918,0.010752447119196052,0.019575021170168773,0.3940303050567614,0.06676068074741194,0.1524453642548051,0.0033214555973830663,0.03145907326340134,0.007100213500619416,0.0036867240285786275,0
0.31506849315068497,1.0,0.3333333333333333,0.3333333333333333,0.5490196078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.03815277832282018,0.07048265679691855,0.20483929406154902,0.032978790614638084,0.15706886705134013,0.49603027277318246,0.0929938143008237,0.15718854902116114,0.029404580591396303,0.39172586107210705,0.2985417380531907,0.17785185335352874,0
0.013698630136986302,0.0,0.6666666666666667,0.6666666666666666,0.03921568627450983,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.008694895502575538,0.04200669254629793,0.11617835064513282,0.008749100735919002,0.00763307666555072,0.3924564805825802,0.0,0.001254286855403831,0.0009578819314731265,0.0,0.0025699148633332456,0.0,0
0.10958904109589042,1.0,0.3333333333333333,0.6666666666666666,0.03921568627450983,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.03836264334378108,0.07080405972068077,0.15205723500556617,0.04643972943614868,0.04979617558439513,0.4167394968834816,0.0,0.008251887206604152,0.0,0.015486908400099118,0.0030641292601281006,0.0,1
0.4109589041095891,1.0,0.3333333333333333,0.3333333333333333,0.3921568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.008268340581923285,0.05346169362601087,0.12327077556736583,0.02508972260887464,0.008700447035191714,0.39422515951546955,0.03863658216082818,0.01425265958324669,0.02013467819956512,0.0027979681176179072,0.007624080761221962,0.00187666706246579,0
0.3972602739726028,0.0,0.6666666666666667,0.6666666666666666,0.8431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.009186286771166934,0.04330904397695943,0.1173516607500549,0.010750409126944499,0.010803678686071015,0.393119446936173,0.006239116267640994,0.0033172586570548684,0.003285535024952824,0.008311307508053194,0.00446440338438019,0.00412982597388305,0
0.31506849315068497,0.0,0.0,0.3333333333333333,0.5098039215686274,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24299810097749325,0.26730009826224804,0.37312575443839746,0.3023565304404713,0.2983122944524312,0.558821833845643,0.002670854566627138,0.01980452929584996,0.02634175311551098,0.02890889568018502,0.0,0.032080001621811044,1
0.013698630136986302,0.0,0.3333333333333333,0.6666666666666666,0.019607843137254943,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.03758119472914616,0.0700407277767455,0.15269176111030805,0.04716525467770171,0.043905945371117985,0.4147621276723309,0.0,0.00990226464792498,0.0,0.0,0.006589525290598065,0.0,1
0.013698630136986302,1.0,0.0,0.6666666666666666,0.03921568627450983,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.023975798980021876,0.06271207152554233,0.13885421105689896,0.03436054936119133,0.03343902006735068,0.40625079267716185,0.018695981966389965,0.000660150976528332,0.0023947048286828165,0.0025811514000165193,0.0,0.00289609114578054,1
0.013698630136986302,1.0,0.6666666666666667,0.3333333333333333,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.02556087706516565,0.04242016401592953,0.13774660631785252,0.02285608310117205,0.011311762736564328,0.3932520402068916,0.0034026687178829737,0.03917665970207387,0.01751487111698612,0.01173907656727513,0.004843301088589578,0.006371400520717188,0
0.0,0.0,0.6666666666666667,0.6666666666666666,0.4901960784313726,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.009155574816879973,0.043111515096730564,0.11743613907760929,0.010094175621944285,0.009700860591976999,0.39276778652252814,0.0,0.0,0.0,0.0,0.0,0.0,1
0.013698630136986302,1.0,0.3333333333333333,0.6666666666666666,0.019607843137254943,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.04068480833181195,0.07305388018701633,0.14988520333933442,0.04775627243065222,0.04519978731365328,0.41512877689049177,0.0,0.0,0.0035920572430242245,0.0,0.005601096497008356,0.0,1
0.12328767123287673,0.0,0.3333333333333333,0.6666666666666666,0.23529411764705888,0.6666666666666667,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16232632816405643,0.18960428938985335,0.2773930363575949,0.18556530848069716,0.17627759506882767,0.4964868548184394,0.0,0.0,0.007663055451785012,0.0,0.02241427027596932,0.020127833463174753,1
0.027397260273972608,1.0,0.3333333333333333,0.3333333333333333,0.11764705882352944,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05496074841620158,0.08627492337386024,0.1693246051576835,0.06427012364498991,0.06510565391205025,0.42473544760029236,0.0,0.008776707232944174,0.0,0.011919757165276287,0.0035814069954400486,0.0,1
0.34246575342465757,1.0,0.3333333333333333,0.6666666666666666,0.1568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.009525824488006129,0.042279550236783564,0.1154649781013402,0.00836595819262695,0.031245199787313657,0.39543002880156436,0.0029539651506896147,0.0,0.0004837303753939289,0.06189601057239614,0.01106710772555945,0.002997454335882859,0
0.20547945205479454,1.0,0.3333333333333333,0.3333333333333333,0.2549019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.012028848762393553,0.04135384285740591,0.11663828820626228,0.008781708611943856,0.008298706158057466,0.3915571523116195,0.0,0.002062971801651038,0.0009722501604452234,0.0017448583464111673,0.0,0.0,1
0.054794520547945216,0.0,0.0,0.6666666666666666,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.050096316101083276,0.0667647615173566,0.128538468614424,0.02345117683862566,0.011912404734240534,0.3991507112764235,0.08291400916637287,0.022986457002716523,0.018209335517304137,0.011217683984471793,0.02169930678193943,0.03443452372333062,0
0.4794520547945206,0.0,0.0,0.3333333333333333,0.27450980392156865,0.0,0.0,0.0,0.0,0.0,0.0,0.027729482281761707,0.07795527477439021,0.12178395700240857,0.018572223388406674,0.033840760944484925,0.39973066271269686,0.11742679187632875,0.015074547549024462,0.012538674482983226,0.06903547534484183,0.023468594322465012,0.015957462213250777,0
0.31506849315068497,0.0,0.3333333333333333,0.3333333333333333,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.00915728103656258,0.042148980299005157,0.11743801637377717,0.009321776558605523,0.008206148210874575,0.39233080522163827,0.002537311838295781,0.003469093381656385,0.00160684694004617,0.0015022301148096143,0.002210785734995651,0.0019432771588187424,0
0.30136986301369867,1.0,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.01921544606554272,0.0415547196847573,0.13197392060163587,0.012223877524817649,0.007887118690797378,0.3919065067553389,0.002670854566627138,0.05281207812226656,0.02179181394101363,0.03820104072024449,0.024710719839742747,0.023458338280822374,0
0.32876712328767127,0.0,0.0,0.3333333333333333,0.3529411764705882,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.007364044150140507,0.04150952239860324,0.12551602178414473,0.00829462846382258,0.00942121743240316,0.3915571523116195,0.0004967789493926476,0.01767224164166345,0.00039991570639003033,0.004687370942429999,0.0,0.0,0
0.12328767123287673,0.0,0.3333333333333333,0.6666666666666666,0.196078431372549,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.048956561353100454,0.08348273547367593,0.16153570335716871,0.06359962419422882,0.060152819078753035,0.421733074757239,0.0074783927865559865,0.0,0.007423584968916731,0.0,0.0,0.00579218229156108,1
0.15068493150684933,0.0,0.0,0.6666666666666666,0.21568627450980393,0.0,0.0,0.0,0.0,0.0,0.0,0.00888257966766253,0.04200669254629793,0.11619712360681157,0.010970512290112273,0.00763307666555072,0.39902503591548155,0.0020832665619691677,0.0012872944042302476,0.003544163146450568,0.0,0.021340177653601834,0.0,1
0.30136986301369867,1.0,0.3333333333333333,0.3333333333333333,0.2549019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0107884270531368,0.046744037724668175,0.12703475438395587,0.013589332333358468,0.011670178617144884,0.39293727531205536,0.01724837879127806,0.02043497347843452,0.006662068833395595,0.010608532254067896,0.003953715174358839,0.004952315859284724,0
0.32876712328767127,0.0,0.3333333333333333,0.3333333333333333,0.5098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.02568031244294828,0.07340541463488126,0.12333460363707359,0.020074223677801574,0.018371767856791194,0.3915571523116195,0.10292939328867665,0.01383676446803384,0.014286809007921683,0.028150037168580163,0.0,0.0,0
0.16438356164383564,1.0,0.0,0.6666666666666666,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.009220411164819114,0.04389995664408476,0.12680760154764295,0.010165505350748656,0.009498020835384707,0.39212787986819075,0.008124739591679754,0.019949762510686194,0.00387702711763748,0.004888700751631288,0.0016309075094230211,0.0,0
0.31506849315068497,1.0,0.0,0.3333333333333333,0.3921568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.014905535147272352,0.06952514391987694,0.12437274841790864,0.012906604929088059,0.022978002717658878,0.4298316411357363,0.09038171853466234,0.015757803809731286,0.0058478691916434376,0.040415668621458664,0.10991657660982103,0.003116194072859861,0
